month,date,agent_id,parent_id,alpha,beta,lam
119,2010-12-31,564,526,2.660436956206564,0.589563043793436,0.22160383933099323
119,2010-12-31,565,537,2.488243077866341,0.7617569221336589,0.3061424862022976
119,2010-12-31,566,539,2.5721761205194675,0.6778238794805325,0.2635215660674284
119,2010-12-31,567,540,2.6719378306220323,0.5780621693779677,0.21634566596311627
119,2010-12-31,568,528,2.6577302984740263,0.5922697015259737,0.22284793226236455
119,2010-12-31,569,552,2.3633259199243533,0.8866740800756467,0.3751806183820926
119,2010-12-31,570,529,2.7437239936683353,0.5062760063316647,0.18452147792561965
119,2010-12-31,571,551,2.363114321422215,0.886885678577785,0.3753037551073798
119,2010-12-31,572,550,2.256983689559539,0.9930163104404608,0.4399749608444235
119,2010-12-31,573,534,2.547376304919862,0.7026236950801379,0.2758224977295774
119,2010-12-31,574,538,1.300704454901332,1.949295545098668,1.4986460127458672
119,2010-12-31,575,555,1.8982288232185562,1.3517711767814438,0.7121223533469679
119,2010-12-31,576,531,1.5390675126952968,1.7109324873047032,1.1116682492429635
119,2010-12-31,577,319,1.7790627889993256,1.4709372110006744,0.8268045513042497
119,2010-12-31,578,-1,0.270114754805793,2.979885245194207,11.031923255494442
119,2010-12-31,579,-1,1.014560793152238,2.235439206847762,2.203356587338899
119,2010-12-31,580,-1,2.1833420306719544,1.0666579693280456,0.48854368868617737
119,2010-12-31,581,-1,1.992866875940473,1.257133124059527,0.6308164078778524
119,2010-12-31,582,-1,2.9499663557419726,0.30003364425802737,0.10170748004431501
119,2010-12-31,583,-1,1.955983701559621,1.294016298440379,0.6615680373044946
119,2010-12-31,584,-1,1.563141152476265,1.686858847523735,1.0791468479039665
119,2010-12-31,585,-1,2.343939548756021,0.9060604512439792,0.38655453026715
119,2010-12-31,586,-1,2.734151647901146,0.5158483520988542,0.1886685226457142
119,2010-12-31,587,-1,2.231913853475467,1.0180861465245332,0.45614939167083046
