date,sp_quarterly_return,tbill_quarterly_return,m2_quarterly_growth,totll_quarterly_growth,vix_quarterly_avg,top1_growth,next9_growth,mid_growth,sp_1q_lag,sp_2q_lag,sent_m1,sent_m2,sent_m3
2007-10-01,-0.002955452110969703,0.009575,0.011943184758480774,0.04135344462144008,21.589206256563703,0.02012470599986682,0.015113546881641682,0.002644225532696165,0.08117994613405188,0.1798450228535744,-0.11158458311711589,-0.10373321796456973,-0.12919321920602553
2008-01-01,-0.1453285663615841,0.00795,0.01991710179253925,0.022181547667033286,22.029843717813492,-0.017413679860774023,-0.0037899384847964734,-0.005235949188620692,-0.002955452110969703,0.07798457057991182,-0.2407738571205447,-0.24476900850904398,-0.28379139688707167
2008-04-01,0.03095515000406568,0.00345,0.01894759064759577,0.013364780883547978,26.120164089515562,-0.03924750897445517,-0.02240322192188615,-0.02143239880805281,-0.1453285663615841,-0.14785450685431623,-0.2527100091179212,-0.24406524387098127,-0.28476922661066056
2008-07-01,-0.1319804503037687,0.0046,0.006901999378431611,-0.0008733895941408498,20.67296865582466,-0.01854508769220553,-0.013772507548182045,-0.01720759121422777,0.03095515000406568,-0.11887208392911708,-0.33148638086934246,-0.32189213364355024,-0.36603298981984456
2008-10-01,-0.24016855276525084,0.0021,0.027174402304615652,0.052098282116445294,25.073281168937683,-0.047472208798686744,-0.030088123102346542,-0.023956498123254177,-0.1319804503037687,-0.10511077493646037,-0.4443982503106517,-0.40440139373143513,-0.4122753133696894
2009-01-01,0.02093012407920858,0.0002,0.04006510579691991,-0.00794459012262072,58.59593743085861,-0.06406959335245244,-0.05085373241395186,-0.028881330664779825,-0.24016855276525084,-0.34045144932625726,-0.37187367869961646,-0.343660580260413,-0.3077640312333261
2009-04-01,0.19421022331087934,0.00055,0.017094017094017033,-0.011104000684051152,45.00000006253602,-0.03892085097802611,-0.026742207196895684,-0.02029015068976381,0.02093012407920858,-0.22426518629534287,-0.24567689647277197,-0.2741406910842465,-0.3315386275450389
2009-07-01,0.16364189557243192,0.00042500000000000003,-0.002541701639693139,-0.025819719292699217,33.01571428208124,0.016729287534752224,0.018706445308485087,9.804085869169477e-05,0.19421022331087934,0.21920519146143547,-0.3050895487108538,-0.2215480943841319,-0.13051788347462814
2009-10-01,0.08221110603448412,0.00025,0.012183848104866613,-0.01867680720479048,25.486250042915344,0.05093679315651367,0.03574623358503026,0.010808272549138298,0.16364189557243192,0.38963304796544884,-0.07434498867200266,0.010812911329170068,0.0704073931781515
2010-01-01,0.05269546695923655,0.0002,-0.0012569012099142851,-0.02895796488953961,23.070156276226044,0.001995090862139781,0.008411268067572086,0.0012319436608523304,0.08221110603448412,0.2593061828355052,0.007298162514944711,-0.0672591621405445,-0.0823953130973443
