date,sp_weekly_return,tbill_weekly_return,top1_weekly_growth,mid_weekly_growth,bot_weekly_growth,sp_4w,sp_12w,top1_4w,top1_12w,mid_4w,mid_12w,bot_4w,bot_12w
2013-09-20,0.012985885030200262,1.923076923076923e-06,0.0026184006504395008,0.002311468331753108,0.00032043111933943713,0.019422304846032912,0.06000887530397203,0.010514810587809675,0.029894024670213293,0.009277980070296676,0.027027571877755285,0.0012823406655841918,0.00405349708935776
2013-09-27,-0.010620461788447,3.846153846153846e-06,0.0026184006504395008,0.002311468331753108,0.00032043111933943713,0.027899028662270675,0.06451552842138919,0.010514810587809675,0.03187727801903639,0.009277980070296676,0.028092981610450707,0.0012823406655841918,0.0038519572981781103
2013-10-04,-0.0007388798581350331,5.769230769230769e-06,0.002457301152391178,0.001653746521799393,0.00037861450943910135,0.035995780909287234,0.03668138466087645,0.010514810587809675,0.03187727801903639,0.009277980070296676,0.028092981610450707,0.0012823406655841918,0.0038519572981781103
2013-10-11,0.007512541361653247,1.5384615384615384e-05,0.002457301152391178,0.001653746521799393,0.00037861450943910135,0.021345212344753506,0.00613624587296413,0.010352442304272902,0.031711477240366825,0.008615686800418132,0.027418341842244676,0.0013405800049144379,0.003910346098623396
2013-10-18,0.02424850282534874,7.692307692307692e-06,0.002457301152391178,0.001653746521799393,0.00037861450943910135,0.00901069379883479,0.006565836081993792,0.010190100109873201,0.0315457031023636,0.007953828130703222,0.02674414477603637,0.0013988227317212054,0.003968738295238694
2013-10-25,0.008753235615505783,7.692307692307692e-06,0.002457301152391178,0.001653746521799393,0.00037861450943910135,0.02022911447321074,0.031241672227234618,0.010027784000418816,0.03137995560074591,0.007292403775965184,0.026070390121322617,0.0014570688462018921,0.004027133888221401
2013-11-01,0.0010626360810974678,7.692307692307692e-06,0.002457301152391178,0.001653746521799393,0.00037861450943910135,0.04020689790527543,0.029303885719565104,0.009865493971718209,0.03121423473123408,0.006631413451204438,0.02539707758779075,0.0015153183485534516,0.00408553287776936
2013-11-08,0.005091829561395977,1.1538461538461538e-05,0.002457301152391178,0.001653746521799393,0.00037861450943910135,0.042082232859176116,0.04151539468536347,0.009865493971718209,0.03104854048954886,0.006631413451204438,0.024724206885318623,0.0015153183485534516,0.00414393526408019
2013-11-15,0.015570943678994809,1.5384615384615384e-05,0.002457301152391178,0.001653746521799393,0.00037861450943910135,0.03957846178501012,0.06931872978693954,0.009865493971718209,0.030882872871411893,0.006631413451204438,0.024051777723974377,0.0015153183485534516,0.00420234104735151
2013-11-22,0.003659230921346568,1.3461538461538463e-05,0.002457301152391178,0.001653746521799393,0.00037861450943910135,0.030771025343042435,0.08096185976010672,0.009865493971718209,0.030717231872544604,0.006631413451204438,0.023379789814017116,0.0015153183485534516,0.0042607502277807185
2013-11-29,0.00058182186132405,1.1538461538461538e-05,0.002457301152391178,0.001653746521799393,0.00037861450943910135,0.02556583515745947,0.10520097867355771,0.009865493971718209,0.030551617488670857,0.006631413451204438,0.022708242865894235,0.0015153183485534516,0.004319162805564991
2013-12-06,-0.00039876440493313847,1.1538461538461538e-05,0.002457301152391178,0.001653746521799393,0.00037861450943910135,0.025073251957283382,0.09101180582592439,0.009865493971718209,0.030386029715513185,0.006631413451204438,0.02203713659024542,0.0015153183485534516,0.0043775787809028355
2013-12-13,-0.01649226359624756,1.3461538461538463e-05,0.002457301152391178,0.001653746521799393,0.00037861450943910135,0.019473503907696754,0.06937243482686695,0.009865493971718209,0.03022046854879723,0.006631413451204438,0.021366470697898654,0.0015153183485534516,0.004435998153991649
2013-12-20,0.024220986245258258,1.3461538461538463e-05,0.002457301152391178,0.001653746521799393,0.00037861450943910135,-0.012712913467535114,0.038253423163725264,0.009865493971718209,0.03005493398424619,0.006631413451204438,0.02069624489987265,0.0015153183485534516,0.004494420925028386
2013-12-27,0.012693078669737456,1.3461538461538463e-05,0.002457301152391178,0.001653746521799393,0.00037861450943910135,0.007513429181754905,0.07481598716658033,0.009865493971718209,0.029889426017586596,0.006631413451204438,0.02002645890737531,0.0015153183485534516,0.004552847094211554
2014-01-03,-0.005446958381607803,1.3461538461538463e-05,0.00229253021504916,0.000965599492400715,0.0004080571673548139,0.019708587650701048,0.08926354594147368,0.009865493971718209,0.029889426017586596,0.006631413451204438,0.02002645890737531,0.0015153183485534516,0.004552847094211554
2014-01-10,0.006006432359014546,9.615384615384616e-06,0.00229253021504916,0.000965599492400715,0.0004080571673548139,0.01455884736743962,0.07525249390544309,0.009699505371665307,0.029720146143133785,0.005939846710430574,0.01932568962453418,0.0015447944613848907,0.004582412606114916
2014-01-17,-0.00199202329338799,9.615384615384616e-06,0.00229253021504916,0.000965599492400715,0.0004080571673548139,0.03776786768395146,0.05610203216806409,0.009533544054666887,0.029550894092712277,0.005248755083537393,0.018625401777820016,0.001574271441743047,0.004611978988176224
2014-01-24,-0.02632833708323179,7.692307692307692e-06,0.00229253021504916,0.000965599492400715,0.0004080571673548139,0.011208151197156235,0.04485241296567244,0.009367610016238759,0.029381669861748838,0.0045581382441157725,0.017925595036480946,0.0016037492896532335,0.004641546240420569
2014-01-31,-0.004301019987923094,3.846153846153846e-06,0.00229253021504916,0.000965599492400715,0.0004080571673548139,-0.027756046852353777,0.016263268417969323,0.009201703251896731,0.029212473445671572,0.00386799586598241,0.01722626906999225,0.0016332280051414294,0.004671114362874373
2014-02-07,0.008094993233229042,1.5384615384615384e-05,0.00229253021504916,0.000965599492400715,0.0004080571673548139,-0.026635813312947287,0.006766018811517949,0.009201703251896731,0.029043304839907913,0.00386799586598241,0.016527423548056808,0.0016332280051414294,0.004700683355562507
2014-02-14,0.02315499265412546,3.846153846153846e-06,0.00229253021504916,0.000965599492400715,0.0004080571673548139,-0.024615020710350266,-0.0006451156975593175,0.009201703251896731,0.02887416403988663,0.00386799586598241,0.015829058140603314,0.0016332280051414294,0.004730253218510949
2014-02-21,-0.0012944447096435718,9.615384615384616e-06,0.00229253021504916,0.000965599492400715,0.0004080571673548139,-3.804116545380598e-05,0.0187670354694891,0.009201703251896731,0.0287050510410376,0.00386799586598241,0.015131172517788505,0.0016332280051414294,0.004759823951745679
2014-02-28,0.012634418609598352,9.615384615384616e-06,0.00229253021504916,0.000965599492400715,0.0004080571673548139,0.02567179615296733,0.016856668430540678,0.009201703251896731,0.02853596583879181,0.00386799586598241,0.014433766349994492,0.0016332280051414294,0.0047893955552911205
2014-03-07,0.009997627459082281,1.1538461538461538e-05,0.00229253021504916,0.000965599492400715,0.0004080571673548139,0.0431170301781616,0.03011483437439577,0.009201703251896731,0.02836690842857892,0.00386799586598241,0.013736839307830762,0.0016332280051414294,0.004818968029174586
2014-03-14,-0.019653486300597045,9.615384615384616e-06,0.00229253021504916,0.000965599492400715,0.0004080571673548139,0.04508576345876447,0.057860045445979,0.009201703251896731,0.028197878805832577,0.00386799586598241,0.013040391062133061,0.0016332280051414294,0.004848541373420057
2014-03-21,0.013790451831810602,1.1538461538461538e-05,0.00229253021504916,0.000965599492400715,0.0004080571673548139,0.0013597080398779493,0.01254457920912233,0.009201703251896731,0.02802887696598444,0.00386799586598241,0.012344421283962514,0.0016332280051414294,0.004878115588053733
2014-03-28,-0.004768244819735479,7.692307692307692e-06,0.00229253021504916,0.000965599492400715,0.0004080571673548139,0.016484694094622387,0.013641791454402474,0.009201703251896731,0.027859902904467937,0.00386799586598241,0.011648929644606953,0.0016332280051414294,0.004907690673102039
2014-04-04,0.004021258773462932,5.769230769230769e-06,0.002765035578477182,0.0011129676755452511,0.0004785521753174482,-0.0009841383757245303,0.014333531765829965,0.009201703251896731,0.027859902904467937,0.00386799586598241,0.011648929644606953,0.0016332280051414294,0.004907690673102039
2014-04-11,-0.026486671055749977,7.692307692307692e-06,0.002765035578477182,0.0011129676755452511,0.0004785521753174482,-0.006895525639938893,0.012331926140427774,0.009677465769517335,0.028344461356550665,0.0040157913573986015,0.011797870691949042,0.00170380934630332,0.0049785027533808535
2014-04-18,0.02707512613172991,5.769230769230769e-06,0.002765035578477182,0.0011129676755452511,0.0004785521753174482,-0.01381763558743454,-0.012514282034412294,0.010153452573296029,0.028829248241411864,0.004163608608156899,0.011946833667288992,0.0017743956610676292,0.005049319823521525
