date,sp_return,m2_growth,m2_growth_lagged
2011-07-08,0.011768075145245582,0.019915589554207358,0.019915589554207358
2011-07-15,-0.002682497968007791,0.01826067859887992,0.01826067859887992
2011-07-22,0.00571267300284406,0.01625276724459157,0.01625276724459157
2011-07-29,-0.05230964632185309,0.020955833591228545,0.020955833591228545
2011-08-05,-0.1050738333231016,0.04268373720816898,0.04268373720816898
2011-08-12,-0.11882458017200825,0.04679117822372336,0.04679117822372336
2011-08-19,-0.1573124627133784,0.04648653409966741,0.04648653409966741
2011-08-26,-0.11591911170300429,0.050007751422939783,0.050007751422939783
2011-09-02,-0.09705733152779139,0.04541837952526184,0.04541837952526184
2011-09-09,-0.0918582525249072,0.045914789164548164,0.045914789164548164
2011-09-16,-0.04364136078204872,0.04599691016468155,0.04599691016468155
2011-09-23,-0.10407970558000268,0.04211678432660193,0.04211678432660193
2011-09-30,-0.1554487248118993,0.03545463490362866,0.03545463490362866
2011-10-07,-0.14015484525013144,0.030324582956161805,0.030324582956161805
2011-10-14,-0.0695671110783811,0.03324598578715254,0.03324598578715254
2011-10-21,-0.07938173259938552,0.037356166894930265,0.037356166894930265
2011-10-28,-0.005563858694368706,0.030691118520763894,0.030691118520763894
2011-11-04,0.044898176863636285,0.014530622649926661,0.014530622649926661
2011-11-11,0.0721404745168488,0.018643299273459757,0.018643299273459757
2011-11-18,0.08199157362517306,0.01859138925129411,0.01859138925129411
2011-11-25,-0.01540618977783581,0.01713737318343833,0.01713737318343833
2011-12-02,0.059890849296289295,0.019069364284053147,0.019069364284053147
2011-12-09,0.08746953609409691,0.01735012467782826,0.01735012467782826
2011-12-16,0.0030016401055497077,0.02047870947467656,0.02047870947467656
2011-12-23,0.11342528466475854,0.02343167424616399,0.02343167424616399
2011-12-30,0.11152350739750894,0.028222400540586223,0.028222400540586223
2012-01-06,0.10588865195898212,0.030268800334692925,0.030268800334692925
2012-01-13,0.05267929582439135,0.027782416297904122,0.027782416297904122
2012-01-20,0.0622895254454372,0.02197665110766911,0.02197665110766911
2012-01-27,0.024309574477483054,0.022592876574201393,0.022592876574201393
2012-02-03,0.07314702438815335,0.01583014008417627,0.01583014008417627
2012-02-10,0.062341290963725315,0.013457417625076351,0.013457417625076351
2012-02-17,0.11975482509849522,0.01392403755771543,0.01392403755771543
2012-02-24,0.17871347185604458,0.017688471388430882,0.017688471388430882
2012-03-02,0.10074096878077432,0.016617222994419256,0.016617222994419256
2012-03-09,0.09216139318431393,0.020720479495787814,0.020720479495787814
2012-03-16,0.15127986864775944,0.019585300759597635,0.019585300759597635
2012-03-23,0.10414677109816206,0.01883132876318716,0.01883132876318716
2012-03-30,0.11996660149972938,0.015567079118960825,0.015567079118960825
2012-04-06,0.0941218897535494,0.013441078534881745,0.013441078534881745
2012-04-13,0.06296693489011829,0.020339568228436855,0.020339568228436855
2012-04-20,0.048008958764496734,0.022317841048958842,0.022317841048958842
2012-04-27,0.06611566415894843,0.018046796359826756,0.018046796359826756
2012-05-04,0.0179938662596264,0.016273988415476337,0.016273988415476337
2012-05-11,0.008006613748075209,0.014228659564253565,0.014228659564253565
2012-05-18,-0.04849291502005704,0.01133874631974674,0.01133874631974674
2012-05-25,-0.03508723789883972,0.008578443858058504,0.008578443858058504
2012-06-01,-0.0668720497461277,0.00681577014121304,0.00681577014121304
2012-06-08,-0.03297902871791669,0.005085053574671594,0.005085053574671594
2012-06-15,-0.043677101921844264,0.007721891108247503,0.007721891108247503
2012-06-22,-0.04444171645132755,0.008118534634716346,0.008118534634716346
2012-06-29,-0.03287960516497135,0.002184002184002276,0.002184002184002276
2012-07-06,-0.031042503796580023,0.002955082742316817,0.002955082742316817
2012-07-13,-0.009837534754484789,0.001632149361570745,0.001632149361570745
2012-07-20,-0.011512259276123316,0.00079601197998036,0.00079601197998036
2012-07-27,-0.012391699086447217,0.006981788831155855,0.006981788831155855
2012-08-03,0.015988616637780062,0.013883677298311303,0.013883677298311303
2012-08-10,0.03877668661711131,0.016335327411525435,0.016335327411525435
2012-08-17,0.09491828898362575,0.018625594326698414,0.018625594326698414
2012-08-24,0.07080637901748865,0.019000959644426496,0.019000959644426496
2012-08-31,0.10057581379569092,0.019265069520450817,0.019265069520450817
2012-09-07,0.08468235208968267,0.019574775642956066,0.019574775642956066
2012-09-14,0.09154482800624875,0.01937159698286628,0.01937159698286628
2012-09-21,0.09372893518611658,0.02151171504221394,0.02151171504221394
2012-09-28,0.05763640673315229,0.021055923807217658,0.021055923807217658
2012-10-05,0.07843180366385738,0.020824386005213524,0.020824386005213524
2012-10-12,0.05292673460166686,0.020080480898206687,0.020080480898206687
2012-10-19,0.05175899010571694,0.023940903351527654,0.023940903351527654
2012-10-26,0.01873775857492066,0.025469155470057014,0.025469155470057014
2012-11-02,0.016685929518147846,0.024786444475563663,0.024786444475563663
2012-11-09,-0.018508126371301503,0.030223155892028952,0.030223155892028952
2012-11-16,-0.04109552370130509,0.025039309342272942,0.025039309342272942
2012-11-23,-0.0014031169785199138,0.02729093144058048,0.02729093144058048
2012-11-30,0.006825134692788559,0.02764051423287639,0.02764051423287639
2012-12-07,-0.013804729783017722,0.027459436042848395,0.027459436042848395
2012-12-14,-0.035605901868052126,0.027804457337750277,0.027804457337750277
2012-12-21,-0.020545833988557805,0.032101566932060566,0.032101566932060566
2012-12-28,-0.026543198003655122,0.04485000592861943,0.04485000592861943
2013-01-04,0.003792048071100673,0.041122025673137275,0.041122025673137275
2013-01-11,0.03042166335170715,0.03787037578166075,0.03787037578166075
2013-01-18,0.036833944711265776,0.028051539484799326,0.028051539484799326
2013-01-25,0.06446451216657056,0.025999276983653896,0.025999276983653896
2013-02-01,0.06998309729216579,0.017422793112872315,0.017422793112872315
2013-02-08,0.10006890645221467,0.009079891502991266,0.009079891502991266
2013-02-15,0.11759128276429642,0.014336295138587474,0.014336295138587474
2013-02-22,0.07554195744071879,0.013915023786778002,0.013915023786778002
2013-03-01,0.0720387899784396,0.01338080633145311,0.01338080633145311
2013-03-08,0.09386709574531915,0.0154948877411194,0.0154948877411194
2013-03-15,0.10407617516578305,0.013178094992895906,0.013178094992895906
2013-03-22,0.08862006647610321,0.009609552691432821,0.009609552691432821
2013-03-29,0.11890781094861236,0.003130230842703474,0.003130230842703474
2013-04-05,0.05919661522433173,0.009839208352519835,0.009839208352519835
2013-04-12,0.07934507855272654,0.008352572404602299,0.008352572404602299
2013-04-19,0.046615715179015416,0.01678346776478601,0.01678346776478601
2013-04-26,0.05274926236053723,0.014617655461384604,0.014617655461384604
